mainsL1Volts,mainsL2Volts,mainsL3Volts,mainsL1L2Volts,mainsL2L3Volts,mainsL3L1Volts,mainsL1Current,mainsL2Current,mainsL3Current,mainsECurrent,mainsL1Watts,mainsL2Watts,mainsL3Watts,mainsL1VA,mainsL2VA,mainsL3VA,mainsTotalVA,mainsL1VAr,mainsL2VAr,mainsL3VAr,mainsTotalVAr,mainsPowerFactorL1,mainsPowerFactorL2,mainsPowerFactorL3,mainsAvgPowerFactor,genL1Volts,genL2Volts,genL3Volts,genL1L2Volts,genL2L3Volts,genL3L1Volts,genL1Current,genL2Current,genL3Current,genECurrent,genL1Watts,genL2Watts,genL3Watts,genL1VA,genL2VA,genL3VA,genTotalVA,genL1VAr,genL2VAr,genL3VAr,genTotalVAr,genPowerFactorL1,genPowerFactorL2,genPowerFactorL3,genAvgPowerFactor,engOilPress,engFuelLevel,engChargeAltVolts,engBatteryVolts,engSpeedDisplay,engineFuelLevelUnits
0,2811,1441,2796,4202,1450,,,,,,,,,,,,,,,,,,,,2416.0,2445.0,2420.0,4230.0,4202.0,4196.0,21.0,0.0,0.0,500.0,-189,0.0,0.0,651.0,0.0,0.0,651.0,-625,0.0,0.0,-625,-33.0,0.0,0.0,-29.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2810,1452,2829,4202,1450,,,,,,,,,,,,,,,,,,,,2431.0,2428.0,2401.0,4225.0,4202.0,4170.0,21.0,0.0,0.0,480.0,-189,0.0,0.0,651.0,0.0,0.0,562.0,-538,0.0,0.0,-538,-33.0,0.0,0.0,-33.0,206.0,59.0,110.0,127.0,1500.0,29.0
0,2813,1442,2798,4202,1450,,,,,,,,,,,,,,,,,,,,2433.0,2444.0,2419.0,4229.0,4202.0,4195.0,21.0,0.0,0.0,480.0,-189,0.0,0.0,654.0,0.0,0.0,654.0,-628,0.0,0.0,-628,-29.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2811,1453,2829,4202,1450,,,,,,,,,,,,,,,,,,,,2434.0,2432.0,2401.0,4222.0,4202.0,4165.0,23.0,0.0,0.0,480.0,-188,0.0,0.0,566.0,0.0,0.0,566.0,-544,0.0,0.0,-544,-33.0,0.0,0.0,-33.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2809,1452,2826,4202,1450,,,,,,,,,,,,,,,,,,,,2429.0,2443.0,2423.0,4229.0,4202.0,4204.0,21.0,0.0,0.0,480.0,-188,0.0,0.0,653.0,0.0,0.0,653.0,-626,0.0,0.0,-626,-28.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2809,1442,2792,4202,1450,,,,,,,,,,,,,,,,,,,,2416.0,2443.0,2404.0,4193.0,4202.0,4204.0,23.0,0.0,0.0,510.0,-188,0.0,0.0,565.0,0.0,0.0,565.0,-546,0.0,0.0,-546,-33.0,0.0,0.0,-33.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1453,2830,4202,1450,,,,,,,,,,,,,,,,,,,,2432.0,2430.0,2419.0,4228.0,4202.0,4194.0,21.0,0.0,0.0,480.0,-188,0.0,0.0,655.0,0.0,0.0,655.0,-629,0.0,0.0,-629,-28.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2809,1441,2793,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2443.0,2399.0,4200.0,4202.0,4204.0,23.0,0.0,0.0,510.0,-189,0.0,0.0,565.0,0.0,0.0,565.0,-542,0.0,0.0,-542,-33.0,0.0,0.0,-33.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2811,1453,2827,4202,1450,,,,,,,,,,,,,,,,,,,,2433.0,2431.0,2422.0,4220.0,4202.0,4204.0,27.0,0.0,0.0,480.0,-188,0.0,0.0,658.0,0.0,0.0,658.0,-630,0.0,0.0,-630,-28.0,0.0,0.0,-28.0,202.0,59.0,112.0,127.0,1500.0,29.0
0,2812,1453,2830,4202,1450,,,,,,,,,,,,,,,,,,,,2432.0,2429.0,2402.0,4191.0,4202.0,4172.0,23.0,0.0,0.0,480.0,-188,0.0,0.0,565.0,0.0,0.0,565.0,-540,0.0,0.0,-540,-33.0,0.0,0.0,-33.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1441,2794,4202,1450,,,,,,,,,,,,,,,,,,,,2430.0,2442.0,2422.0,4219.0,4202.0,4203.0,21.0,0.0,0.0,480.0,-189,0.0,0.0,650.0,0.0,0.0,650.0,-618,0.0,0.0,-618,-29.0,0.0,0.0,-29.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2808,1442,2793,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2438.0,2419.0,4191.0,4202.0,4195.0,23.0,0.0,0.0,500.0,-189,0.0,0.0,572.0,0.0,0.0,572.0,-550,0.0,0.0,-550,-33.0,0.0,0.0,-33.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2809,1452,2827,4202,1450,,,,,,,,,,,,,,,,,,,,2428.0,2429.0,2422.0,4227.0,4202.0,4204.0,27.0,0.0,0.0,480.0,-188,0.0,0.0,657.0,0.0,0.0,657.0,-631,0.0,0.0,-631,-28.0,0.0,0.0,-28.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2806,1441,2795,4202,1450,,,,,,,,,,,,,,,,,,,,2419.0,2443.0,2423.0,4192.0,4202.0,4204.0,23.0,0.0,0.0,500.0,-189,0.0,0.0,573.0,0.0,0.0,573.0,-627,0.0,0.0,-627,-33.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1452,2829,4202,1450,,,,,,,,,,,,,,,,,,,,2432.0,2429.0,2422.0,4227.0,4202.0,4193.0,27.0,0.0,0.0,480.0,-189,0.0,0.0,661.0,0.0,0.0,661.0,-636,0.0,0.0,-546,-29.0,0.0,0.0,-33.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1441,2792,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2442.0,2419.0,4190.0,4202.0,4202.0,23.0,0.0,0.0,500.0,-190,0.0,0.0,567.0,0.0,0.0,567.0,-543,0.0,0.0,-627,-33.0,0.0,0.0,-29.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1453,2827,4202,1450,,,,,,,,,,,,,,,,,,,,2434.0,2432.0,2420.0,4222.0,4202.0,4166.0,27.0,0.0,0.0,480.0,-189,0.0,0.0,657.0,0.0,0.0,657.0,-629,0.0,0.0,-629,-33.0,0.0,0.0,-33.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2813,1442,2792,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2437.0,2419.0,4192.0,4202.0,4193.0,21.0,0.0,0.0,500.0,-190,0.0,0.0,650.0,0.0,0.0,650.0,-621,0.0,0.0,-621,-33.0,0.0,0.0,-29.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2813,1453,2828,4202,1450,,,,,,,,,,,,,,,,,,,,2430.0,2430.0,2422.0,4219.0,4202.0,4165.0,21.0,0.0,0.0,480.0,-189,0.0,0.0,650.0,0.0,0.0,650.0,-620,0.0,0.0,-620,-29.0,0.0,0.0,-29.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1441,2796,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2444.0,2424.0,4192.0,4202.0,4196.0,21.0,0.0,0.0,500.0,-189,0.0,0.0,650.0,0.0,0.0,650.0,-618,0.0,0.0,-618,-32.0,0.0,0.0,-29.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2809,1452,2826,4202,1450,,,,,,,,,,,,,,,,,,,,2428.0,2430.0,2399.0,4227.0,4202.0,4163.0,21.0,0.0,0.0,480.0,-189,0.0,0.0,653.0,0.0,0.0,653.0,-625,0.0,0.0,-625,-28.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2811,1442,2792,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2444.0,2420.0,4230.0,4202.0,4196.0,21.0,0.0,0.0,510.0,-189,0.0,0.0,648.0,0.0,0.0,648.0,-621,0.0,0.0,-621,-33.0,0.0,0.0,-29.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2812,1453,2830,4202,1450,,,,,,,,,,,,,,,,,,,,2432.0,2430.0,2403.0,4228.0,4202.0,4173.0,27.0,0.0,0.0,480.0,-188,0.0,0.0,661.0,0.0,0.0,661.0,-637,0.0,0.0,-637,-28.0,0.0,0.0,-28.0,202.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1441,2794,4202,1450,,,,,,,,,,,,,,,,,,,,2416.0,2443.0,2420.0,4222.0,4202.0,4205.0,27.0,0.0,0.0,500.0,-188,0.0,0.0,653.0,0.0,0.0,653.0,-629,0.0,0.0,-629,-33.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1453,2828,4202,1450,,,,,,,,,,,,,,,,,,,,2431.0,2431.0,2400.0,4222.0,4202.0,4165.0,23.0,0.0,0.0,480.0,-188,0.0,0.0,577.0,0.0,0.0,577.0,-557,0.0,0.0,-557,-28.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2808,1442,2792,4202,1450,,,,,,,,,,,,,,,,,,,,2432.0,2443.0,2418.0,4227.0,4202.0,4193.0,21.0,0.0,0.0,500.0,-187,0.0,0.0,649.0,0.0,0.0,649.0,-626,0.0,0.0,-626,-32.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1453,2826,4202,1450,,,,,,,,,,,,,,,,,,,,2428.0,2430.0,2398.0,4227.0,4202.0,4162.0,23.0,0.0,0.0,490.0,-188,0.0,0.0,571.0,0.0,0.0,571.0,-549,0.0,0.0,-549,-29.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1442,2793,4202,1450,,,,,,,,,,,,,,,,,,,,2433.0,2442.0,2422.0,4220.0,4202.0,4204.0,27.0,0.0,0.0,510.0,-188,0.0,0.0,656.0,0.0,0.0,656.0,-630,0.0,0.0,-630,-33.0,0.0,0.0,-28.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2808,1452,2829,4202,1450,,,,,,,,,,,,,,,,,,,,2434.0,2430.0,2399.0,4192.0,4202.0,4174.0,23.0,0.0,0.0,480.0,-188,0.0,0.0,567.0,0.0,0.0,567.0,-544,0.0,0.0,-544,-28.0,0.0,0.0,-33.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1441,2792,4202,1450,,,,,,,,,,,,,,,,,,,,2430.0,2443.0,2422.0,4220.0,4202.0,4204.0,21.0,0.0,0.0,500.0,-188,0.0,0.0,648.0,0.0,0.0,648.0,-621,0.0,0.0,-621,-33.0,0.0,0.0,-29.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1453,2830,4202,1450,,,,,,,,,,,,,,,,,,,,2432.0,2429.0,2402.0,4191.0,4202.0,4172.0,23.0,0.0,0.0,480.0,-188,0.0,0.0,575.0,0.0,0.0,575.0,-552,0.0,0.0,-552,-28.0,0.0,0.0,-32.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1442,2796,4202,1450,,,,,,,,,,,,,,,,,,,,2415.0,2443.0,2423.0,4200.0,4202.0,4204.0,23.0,0.0,0.0,500.0,-189,0.0,0.0,567.0,0.0,0.0,567.0,-542,0.0,0.0,-542,-33.0,0.0,0.0,-33.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1453,2826,4202,1450,,,,,,,,,,,,,,,,,,,,2416.0,2431.0,2400.0,4202.0,4202.0,4165.0,23.0,0.0,0.0,480.0,-185,0.0,0.0,566.0,0.0,0.0,566.0,-553,0.0,0.0,-553,-27.0,0.0,0.0,-32.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1442,2796,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2445.0,2424.0,4195.0,4204.0,4197.0,21.0,0.0,0.0,500.0,-184,0.0,0.0,648.0,0.0,0.0,648.0,-627,0.0,0.0,-627,-32.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1453,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2432.0,2400.0,4204.0,4204.0,4166.0,23.0,0.0,0.0,480.0,-184,0.0,0.0,569.0,0.0,0.0,569.0,-556,0.0,0.0,-556,-28.0,0.0,0.0,-32.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1453,2796,4204,1450,,,,,,,,,,,,,,,,,,,,2420.0,2444.0,2424.0,4221.0,4204.0,4206.0,21.0,0.0,0.0,500.0,-184,0.0,0.0,650.0,0.0,0.0,650.0,-634,0.0,0.0,-634,-32.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1452,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2433.0,2401.0,4204.0,4204.0,4167.0,23.0,0.0,0.0,480.0,-184,0.0,0.0,566.0,0.0,0.0,566.0,-550,0.0,0.0,-550,-27.0,0.0,0.0,-32.0,202.0,59.0,112.0,127.0,1500.0,29.0
0,2815,1452,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2421.0,2445.0,2424.0,4232.0,4204.0,4207.0,21.0,0.0,0.0,500.0,-184,0.0,0.0,647.0,0.0,0.0,647.0,-628,0.0,0.0,-628,-32.0,0.0,0.0,-28.0,202.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1453,2831,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2432.0,2404.0,4195.0,4204.0,4167.0,23.0,0.0,0.0,480.0,-184,0.0,0.0,569.0,0.0,0.0,569.0,-556,0.0,0.0,-556,-28.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1453,2831,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2446.0,2420.0,4234.0,4204.0,4198.0,27.0,0.0,0.0,500.0,-184,0.0,0.0,657.0,0.0,0.0,657.0,-640,0.0,0.0,-640,-27.0,0.0,0.0,-27.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1453,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2421.0,2433.0,2400.0,4195.0,4204.0,4166.0,23.0,0.0,0.0,480.0,-184,0.0,0.0,568.0,0.0,0.0,568.0,-555,0.0,0.0,-638,-32.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1452,2831,4204,1450,,,,,,,,,,,,,,,,,,,,2434.0,2439.0,2419.0,4231.0,4204.0,4196.0,27.0,0.0,0.0,500.0,-184,0.0,0.0,657.0,0.0,0.0,657.0,-639,0.0,0.0,-639,-32.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2813,1453,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2420.0,2432.0,2400.0,4204.0,4204.0,4166.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,566.0,0.0,0.0,566.0,-553,0.0,0.0,-553,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1452,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2434.0,2445.0,2420.0,4232.0,4204.0,4197.0,27.0,0.0,0.0,500.0,-184,0.0,0.0,659.0,0.0,0.0,659.0,-639,0.0,0.0,-639,-32.0,0.0,0.0,-27.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1452,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2444.0,2405.0,4194.0,4204.0,4167.0,23.0,0.0,0.0,500.0,-182,0.0,0.0,571.0,0.0,0.0,571.0,-558,0.0,0.0,-558,-31.0,0.0,0.0,-31.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1452,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2432.0,2443.0,2418.0,4228.0,4204.0,4193.0,27.0,0.0,0.0,500.0,-183,0.0,0.0,656.0,0.0,0.0,656.0,-639,0.0,0.0,-639,-32.0,0.0,0.0,-27.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1443,2831,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2445.0,2405.0,4195.0,4204.0,4167.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,563.0,0.0,0.0,563.0,-550,0.0,0.0,-550,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1453,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2434.0,2445.0,2421.0,4233.0,4204.0,4198.0,27.0,0.0,0.0,500.0,-183,0.0,0.0,660.0,0.0,0.0,660.0,-646,0.0,0.0,-646,-32.0,0.0,0.0,-27.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1442,2794,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2444.0,2401.0,4204.0,4204.0,4166.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,563.0,0.0,0.0,563.0,-548,0.0,0.0,-548,-32.0,0.0,0.0,-32.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2812,1443,2793,4204,1450,,,,,,,,,,,,,,,,,,,,2416.0,2444.0,2420.0,4231.0,4204.0,4196.0,27.0,0.0,0.0,510.0,-183,0.0,0.0,655.0,0.0,0.0,655.0,-637,0.0,0.0,-637,-32.0,0.0,0.0,-27.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1453,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2435.0,2432.0,2401.0,4223.0,4204.0,4167.0,27.0,0.0,0.0,500.0,-183,0.0,0.0,564.0,0.0,0.0,564.0,-551,0.0,0.0,-551,-32.0,0.0,0.0,-32.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2815,1442,2793,4204,1450,,,,,,,,,,,,,,,,,,,,2434.0,2444.0,2420.0,4222.0,4204.0,4206.0,27.0,0.0,0.0,500.0,-183,0.0,0.0,657.0,0.0,0.0,657.0,-640,0.0,0.0,-637,-28.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1453,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2433.0,2430.0,2403.0,4230.0,4204.0,4174.0,23.0,0.0,0.0,480.0,-184,0.0,0.0,570.0,0.0,0.0,570.0,-556,0.0,0.0,-550,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1442,2795,4204,1450,,,,,,,,,,,,,,,,,,,,2435.0,2444.0,2424.0,4222.0,4204.0,4206.0,27.0,0.0,0.0,480.0,-183,0.0,0.0,658.0,0.0,0.0,658.0,-641,0.0,0.0,-641,-28.0,0.0,0.0,-27.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2814,1442,2794,4204,1450,,,,,,,,,,,,,,,,,,,,2416.0,2444.0,2403.0,4193.0,4204.0,4206.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,570.0,0.0,0.0,570.0,-558,0.0,0.0,-632,-32.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1453,2828,4204,1450,,,,,,,,,,,,,,,,,,,,2430.0,2431.0,2422.0,4221.0,4204.0,4204.0,27.0,0.0,0.0,480.0,-184,0.0,0.0,571.0,0.0,0.0,571.0,-556,0.0,0.0,-556,-27.0,0.0,0.0,-32.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2811,1452,2795,4204,1450,,,,,,,,,,,,,,,,,,,,2416.0,2439.0,2419.0,4192.0,4204.0,4196.0,27.0,0.0,0.0,500.0,-184,0.0,0.0,659.0,0.0,0.0,659.0,-642,0.0,0.0,-642,-32.0,0.0,0.0,-27.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1453,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2433.0,2401.0,4204.0,4204.0,4167.0,23.0,0.0,0.0,480.0,-184,0.0,0.0,563.0,0.0,0.0,563.0,-549,0.0,0.0,-633,-32.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1454,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2421.0,2445.0,2424.0,4221.0,4204.0,4206.0,21.0,0.0,0.0,480.0,-184,0.0,0.0,655.0,0.0,0.0,655.0,-636,0.0,0.0,-636,-28.0,0.0,0.0,-28.0,206.0,59.0,112.0,127.0,1500.0,29.0
0,2812,1453,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2418.0,2444.0,2420.0,4222.0,4204.0,4205.0,21.0,0.0,0.0,500.0,-184,0.0,0.0,649.0,0.0,0.0,649.0,-629,0.0,0.0,-629,-32.0,0.0,0.0,-28.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2814,1453,2831,4204,1450,,,,,,,,,,,,,,,,,,,,2433.0,2431.0,2404.0,4221.0,4204.0,4165.0,27.0,0.0,0.0,480.0,-183,0.0,0.0,658.0,0.0,0.0,658.0,-641,0.0,0.0,-641,-27.0,0.0,0.0,-27.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2815,1442,2795,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2444.0,2404.0,4194.0,4204.0,4166.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,564.0,0.0,0.0,564.0,-552,0.0,0.0,-552,-32.0,0.0,0.0,-32.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2814,1454,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2431.0,2432.0,2401.0,4223.0,4204.0,4166.0,27.0,0.0,0.0,480.0,-183,0.0,0.0,656.0,0.0,0.0,656.0,-640,0.0,0.0,-640,-27.0,0.0,0.0,-27.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2816,1442,2796,4204,1450,,,,,,,,,,,,,,,,,,,,2418.0,2446.0,2402.0,4197.0,4204.0,4208.0,23.0,0.0,0.0,500.0,-184,0.0,0.0,563.0,0.0,0.0,563.0,-548,0.0,0.0,-548,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1454,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2432.0,2432.0,2401.0,4224.0,4204.0,4168.0,23.0,0.0,0.0,480.0,-183,0.0,0.0,570.0,0.0,0.0,570.0,-557,0.0,0.0,-557,-28.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2812,1442,2796,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2444.0,2400.0,4202.0,4204.0,4207.0,23.0,0.0,0.0,510.0,-182,0.0,0.0,564.0,0.0,0.0,564.0,-551,0.0,0.0,-551,-32.0,0.0,0.0,-27.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1453,2827,4204,1450,,,,,,,,,,,,,,,,,,,,2431.0,2432.0,2400.0,4223.0,4204.0,4167.0,23.0,0.0,0.0,480.0,-182,0.0,0.0,570.0,0.0,0.0,570.0,-556,0.0,0.0,-556,-32.0,0.0,0.0,-31.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1442,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2444.0,2420.0,4195.0,4204.0,4206.0,23.0,0.0,0.0,500.0,-182,0.0,0.0,561.0,0.0,0.0,656.0,-643,0.0,0.0,-643,-27.0,0.0,0.0,-27.0,202.0,58.0,111.0,127.0,1500.0,29.0
0,2814,1442,2794,4204,1450,,,,,,,,,,,,,,,,,,,,2434.0,2430.0,2404.0,4194.0,4204.0,4175.0,23.0,0.0,0.0,480.0,-183,0.0,0.0,566.0,0.0,0.0,566.0,-552,0.0,0.0,-552,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1453,2831,4204,1450,,,,,,,,,,,,,,,,,,,,2421.0,2446.0,2425.0,4195.0,4204.0,4199.0,23.0,0.0,0.0,510.0,-183,0.0,0.0,658.0,0.0,0.0,658.0,-641,0.0,0.0,-641,-28.0,0.0,0.0,-27.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1452,2828,4204,1450,,,,,,,,,,,,,,,,,,,,2429.0,2430.0,2398.0,4192.0,4204.0,4164.0,23.0,0.0,0.0,480.0,-183,0.0,0.0,564.0,0.0,0.0,564.0,-551,0.0,0.0,-551,-32.0,0.0,0.0,-32.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1452,2830,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2445.0,2420.0,4194.0,4204.0,4197.0,23.0,0.0,0.0,480.0,-183,0.0,0.0,657.0,0.0,0.0,657.0,-637,0.0,0.0,-637,-27.0,0.0,0.0,-27.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1442,2796,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2431.0,2400.0,4203.0,4204.0,4207.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,568.0,0.0,0.0,568.0,-556,0.0,0.0,-556,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1453,2828,4204,1450,,,,,,,,,,,,,,,,,,,,2430.0,2431.0,2423.0,4221.0,4204.0,4205.0,21.0,0.0,0.0,480.0,-183,0.0,0.0,652.0,0.0,0.0,652.0,-635,0.0,0.0,-635,-28.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2815,1442,2795,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2444.0,2424.0,4203.0,4204.0,4207.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,567.0,0.0,0.0,567.0,-553,0.0,0.0,-553,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1452,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2417.0,2445.0,2425.0,4233.0,4204.0,4167.0,27.0,0.0,0.0,480.0,-183,0.0,0.0,663.0,0.0,0.0,663.0,-646,0.0,0.0,-646,-27.0,0.0,0.0,-27.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1441,2795,4204,1450,,,,,,,,,,,,,,,,,,,,2420.0,2443.0,2399.0,4202.0,4204.0,4165.0,23.0,0.0,0.0,500.0,-184,0.0,0.0,561.0,0.0,0.0,561.0,-545,0.0,0.0,-545,-32.0,0.0,0.0,-32.0,202.0,59.0,111.0,127.0,1500.0,29.0
0,2813,1452,2832,4204,1450,,,,,,,,,,,,,,,,,,,,2433.0,2431.0,2419.0,4230.0,4204.0,4167.0,23.0,0.0,0.0,500.0,-183,0.0,0.0,569.0,0.0,0.0,569.0,-555,0.0,0.0,-555,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1441,2795,4204,1450,,,,,,,,,,,,,,,,,,,,2416.0,2444.0,2400.0,4203.0,4204.0,4165.0,23.0,0.0,0.0,500.0,-184,0.0,0.0,657.0,0.0,0.0,657.0,-639,0.0,0.0,-639,-32.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2812,1453,2829,4204,1450,,,,,,,,,,,,,,,,,,,,2432.0,2432.0,2400.0,4223.0,4204.0,4166.0,21.0,0.0,0.0,480.0,-184,0.0,0.0,652.0,0.0,0.0,652.0,-632,0.0,0.0,-632,-28.0,0.0,0.0,-28.0,206.0,59.0,111.0,127.0,1500.0,29.0
0,2814,1442,2797,4204,1450,,,,,,,,,,,,,,,,,,,,2421.0,2444.0,2400.0,4194.0,4204.0,4165.0,23.0,0.0,0.0,500.0,-184,0.0,0.0,567.0,0.0,0.0,567.0,-552,0.0,0.0,-552,-32.0,0.0,0.0,-32.0,206.0,59.0,111.0,127.0,1500.0,29.0
